,Unnamed: 0,UDI,Machine_Id,Machine_type,Air_Temp_K,Process_Temp_K, Rotational_Speed_RPM,Torque_Nm,Tool_Wear_Min,Machine_Failure,Tool_Wear_Failure,Heat_Dissipation_Failure,Power_Failure,Overstrain_Failure,Random_Failure,temperature_diff,Total_failure_count,Torque_Category,RPM_type,Tool_Wear_type,High_Risk_flag
2609,2609,2610,L49789,L,299.4,309.2,1621,34.5,48,0,0,0,0,0,0,9.800000000000011,0,Medium,Medium,Low,No
2610,2610,2611,H32024,H,299.4,309.1,1547,40.9,50,0,0,0,0,0,0,9.700000000000045,0,Medium,Medium,Low,No
2611,2611,2612,L49791,L,299.4,309.1,1957,22.1,55,0,0,0,0,0,0,9.700000000000045,0,Low,High,Low,No
2612,2612,2613,L49792,L,299.4,309.1,2421,14.2,57,0,0,0,0,0,0,9.700000000000045,0,Low,High,Low,No
2613,2613,2614,M17473,M,299.3,309.1,1571,38.3,59,0,0,0,0,0,0,9.800000000000011,0,Medium,Medium,Low,No
2614,2614,2615,L49794,L,299.3,309.1,1634,36.8,62,0,0,0,0,0,0,9.800000000000011,0,Medium,Medium,Low,No
2615,2615,2616,L49795,L,299.3,309.0,1516,38.7,64,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Low,No
2616,2616,2617,L49796,L,299.4,309.1,1207,66.5,66,0,0,0,0,0,0,9.700000000000045,0,High,Low,Low,No
2617,2617,2618,L49797,L,299.4,309.1,1670,35.9,68,0,0,0,0,0,0,9.700000000000045,0,Medium,High,Low,No
2618,2618,2619,M17478,M,299.4,309.1,1461,48.6,70,0,0,0,0,0,0,9.700000000000045,0,High,Medium,Low,No
2619,2619,2620,L49799,L,299.4,309.2,1569,40.8,73,0,0,0,0,0,0,9.800000000000011,0,Medium,Medium,Low,No
2620,2620,2621,L49800,L,299.4,309.2,1556,35.7,75,0,0,0,0,0,0,9.800000000000011,0,Medium,Medium,Low,No
2621,2621,2622,M17481,M,299.5,309.3,1506,41.5,77,0,0,0,0,0,0,9.800000000000011,0,Medium,Medium,Low,No
2622,2622,2623,M17482,M,299.6,309.4,1642,30.3,80,0,0,0,0,0,0,9.799999999999955,0,Medium,Medium,Low,No
2623,2623,2624,M17483,M,299.6,309.4,1283,62.1,83,0,0,0,0,0,0,9.799999999999955,0,High,Medium,Medium,No
2624,2624,2625,H32038,H,299.7,309.5,1375,46.8,86,0,0,0,0,0,0,9.800000000000011,0,High,Medium,Medium,No
2625,2625,2626,L49805,L,299.7,309.4,1399,39.9,91,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Medium,No
2626,2626,2627,L49806,L,299.7,309.4,1650,29.8,93,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Medium,No
2627,2627,2628,M17487,M,299.8,309.6,1346,53.2,95,0,0,0,0,0,0,9.800000000000011,0,High,Medium,Medium,No
2628,2628,2629,H32042,H,299.9,309.6,1410,51.2,98,0,0,0,0,0,0,9.700000000000045,0,High,Medium,Medium,No
2629,2629,2630,L49809,L,300.0,309.7,1586,37.8,103,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Medium,No
2630,2630,2631,L49810,L,300.0,309.8,1372,39.6,105,0,0,0,0,0,0,9.800000000000011,0,Medium,Medium,Medium,No
2631,2631,2632,H32045,H,300.0,309.7,1529,42.4,107,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Medium,No
2632,2632,2633,M17492,M,300.0,309.7,1652,28.6,112,0,0,0,0,0,0,9.699999999999989,0,Medium,High,Medium,No
2633,2633,2634,L49813,L,300.1,309.8,1532,39.8,115,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Medium,No
2634,2634,2635,L49814,L,300.0,309.7,1554,32.0,117,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Medium,No
2635,2635,2636,H32049,H,299.9,309.6,1462,51.0,119,0,0,0,0,0,0,9.700000000000045,0,High,Medium,Medium,No
2636,2636,2637,L49816,L,299.9,309.6,1254,61.3,124,0,0,0,0,0,0,9.700000000000045,0,High,Medium,Medium,No
2637,2637,2638,L49817,L,299.9,309.6,1294,49.7,126,0,0,0,0,0,0,9.700000000000045,0,High,Medium,Medium,No
2638,2638,2639,L49818,L,299.8,309.5,1739,27.5,128,0,0,0,0,0,0,9.699999999999989,0,Medium,High,Medium,No
2639,2639,2640,M17499,M,299.8,309.4,1412,47.8,130,0,0,0,0,0,0,9.599999999999966,0,High,Medium,Medium,No
2640,2640,2641,M17500,M,299.9,309.5,1372,56.2,133,0,0,0,0,0,0,9.600000000000023,0,High,Medium,High,No
2641,2641,2642,H32055,H,299.8,309.5,1420,46.7,136,0,0,0,0,0,0,9.699999999999989,0,High,Medium,High,No
2642,2642,2643,L49822,L,299.8,309.5,1542,40.3,141,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,High,No
2643,2643,2644,M17503,M,299.8,309.4,1401,48.1,143,0,0,0,0,0,0,9.599999999999966,0,High,Medium,High,No
2644,2644,2645,L49824,L,299.8,309.4,1510,42.5,146,0,0,0,0,0,0,9.599999999999966,0,Medium,Medium,High,No
2645,2645,2646,H32059,H,299.9,309.5,1547,38.5,148,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,High,No
2646,2646,2647,M17506,M,299.8,309.5,1453,43.2,153,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,High,No
2647,2647,2648,L49827,L,299.8,309.4,1408,45.6,156,0,0,0,0,0,0,9.599999999999966,0,High,Medium,High,No
2648,2648,2649,L49828,L,299.8,309.4,1436,51.6,158,0,0,0,0,0,0,9.599999999999966,0,High,Medium,High,No
2649,2649,2650,M17509,M,299.9,309.5,1582,38.2,160,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,High,No
2650,2650,2651,L49830,L,299.9,309.6,1280,59.3,163,0,0,0,0,0,0,9.700000000000045,0,High,Medium,High,No
2651,2651,2652,L49831,L,299.9,309.5,2008,20.4,165,0,0,0,0,0,0,9.600000000000023,0,Low,High,High,No
2652,2652,2653,L49832,L,299.9,309.5,1772,23.5,167,0,0,0,0,0,0,9.600000000000023,0,Low,High,High,No
2653,2653,2654,L49833,L,299.9,309.5,1779,26.1,169,0,0,0,0,0,0,9.600000000000023,0,Medium,High,High,No
2654,2654,2655,L49834,L,299.9,309.5,1567,35.5,171,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,High,No
2655,2655,2656,M17515,M,299.8,309.4,1751,27.0,173,0,0,0,0,0,0,9.599999999999966,0,Medium,High,High,No
2656,2656,2657,L49836,L,299.9,309.5,1349,51.3,176,0,0,0,0,0,0,9.600000000000023,0,High,Medium,High,No
2657,2657,2658,M17517,M,300.0,309.5,1425,40.8,178,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2658,2658,2659,L49838,L,300.0,309.4,1395,44.5,181,0,0,0,0,0,0,9.399999999999977,0,Medium,Medium,High,No
2659,2659,2660,H32073,H,299.8,309.3,1595,32.1,183,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2660,2660,2661,L49840,L,299.8,309.3,1291,56.4,188,0,0,0,0,0,0,9.5,0,High,Medium,High,No
2661,2661,2662,M17521,M,299.9,309.4,1509,42.8,190,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2662,2662,2663,M17522,M,299.9,309.4,1483,38.1,193,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2663,2663,2664,L49843,L,299.9,309.3,1620,31.1,196,0,0,0,0,0,0,9.400000000000034,0,Medium,Medium,High,No
2664,2664,2665,M17524,M,299.9,309.4,1487,42.2,198,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2665,2665,2666,L49845,L,299.8,309.4,2256,15.9,201,0,0,0,0,0,0,9.599999999999966,0,Low,High,High,No
2666,2666,2667,H32080,H,299.7,309.2,1691,27.7,203,0,0,0,0,0,0,9.5,0,Medium,High,High,No
2667,2667,2668,M17527,M,299.8,309.3,1663,35.2,208,0,0,0,0,0,0,9.5,0,Medium,High,High,No
2668,2668,2669,M17528,M,299.8,309.3,1640,31.1,211,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2669,2669,2670,H32083,H,299.7,309.3,1494,37.8,214,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,High,No
2670,2670,2671,L49850,L,299.8,309.4,1467,46.2,219,0,0,0,0,0,0,9.599999999999966,0,High,Medium,High,No
2671,2671,2672,M17531,M,299.7,309.3,1399,41.9,221,1,1,0,0,0,0,9.600000000000023,1,Medium,Medium,High,No
2672,2672,2673,L49852,L,299.7,309.3,1445,42.6,0,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,Low,No
2673,2673,2674,L49853,L,299.8,309.4,1480,40.9,2,0,0,0,0,0,0,9.599999999999966,0,Medium,Medium,Low,No
2674,2674,2675,L49854,L,299.7,309.3,1546,37.2,4,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,Low,No
2675,2675,2676,L49855,L,299.7,309.3,1574,35.8,6,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,Low,No
2676,2676,2677,L49856,L,299.7,309.3,1592,34.2,8,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,Low,No
2677,2677,2678,L49857,L,299.8,309.5,1495,39.6,10,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Low,No
2678,2678,2679,L49858,L,299.8,309.6,1447,43.1,12,0,0,0,0,0,0,9.800000000000011,0,Medium,Medium,Low,No
2679,2679,2680,L49859,L,299.8,309.5,1476,44.4,14,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Low,No
2680,2680,2681,L49860,L,299.8,309.5,1641,27.1,16,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Low,No
2681,2681,2682,L49861,L,299.8,309.5,1545,32.2,18,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Low,No
2682,2682,2683,M17542,M,299.9,309.6,1364,44.4,20,0,0,0,0,0,0,9.700000000000045,0,Medium,Medium,Low,No
2683,2683,2684,L49863,L,299.8,309.5,1590,28.5,23,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Low,No
2684,2684,2685,L49864,L,299.8,309.4,1460,37.4,25,0,0,0,0,0,0,9.599999999999966,0,Medium,Medium,Low,No
2685,2685,2686,L49865,L,299.8,309.4,1609,32.5,27,0,0,0,0,0,0,9.599999999999966,0,Medium,Medium,Low,No
2686,2686,2687,L49866,L,299.8,309.4,1633,27.5,29,0,0,0,0,0,0,9.599999999999966,0,Medium,Medium,Low,No
2687,2687,2688,L49867,L,299.9,309.4,1348,52.8,31,0,0,0,0,0,0,9.5,0,High,Medium,Low,No
2688,2688,2689,L49868,L,299.9,309.4,1322,53.9,33,0,0,0,0,0,0,9.5,0,High,Medium,Low,No
2689,2689,2690,L49869,L,300.0,309.5,1641,30.1,35,0,0,0,0,0,0,9.5,0,Medium,Medium,Low,No
2690,2690,2691,L49870,L,300.0,309.5,1728,26.0,37,0,0,0,0,0,0,9.5,0,Medium,High,Low,No
2691,2691,2692,L49871,L,300.0,309.6,1431,47.7,39,0,0,0,0,0,0,9.600000000000023,0,High,Medium,Low,No
2692,2692,2693,L49872,L,300.1,309.7,1641,30.4,41,0,0,0,0,0,0,9.599999999999966,0,Medium,Medium,Low,No
2693,2693,2694,M17553,M,300.1,309.6,1622,36.1,43,0,0,0,0,0,0,9.5,0,Medium,Medium,Low,No
2694,2694,2695,M17554,M,300.1,309.6,1625,38.0,46,0,0,0,0,0,0,9.5,0,Medium,Medium,Low,No
2695,2695,2696,L49875,L,300.0,309.5,1869,22.7,49,0,0,0,0,0,0,9.5,0,Low,High,Low,No
2696,2696,2697,L49876,L,300.0,309.6,1452,46.0,51,0,0,0,0,0,0,9.600000000000023,0,High,Medium,Low,No
2697,2697,2698,L49877,L,300.0,309.6,1618,28.7,53,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,Low,No
2698,2698,2699,L49878,L,300.0,309.4,2010,20.0,55,0,0,0,0,0,0,9.399999999999977,0,Low,High,Low,No
2699,2699,2700,L49879,L,299.9,309.4,1363,60.9,57,0,0,0,0,0,0,9.5,0,High,Medium,Low,No
2700,2700,2701,L49880,L,299.9,309.3,1473,40.4,59,0,0,0,0,0,0,9.400000000000034,0,Medium,Medium,Low,No
2701,2701,2702,L49881,L,299.9,309.2,1333,50.8,61,0,0,0,0,0,0,9.300000000000011,0,High,Medium,Low,No
2702,2702,2703,L49882,L,299.8,309.2,1760,25.9,63,0,0,0,0,0,0,9.399999999999977,0,High,High,Low,No
2703,2703,2704,M17563,M,299.8,309.2,1372,58.2,65,0,0,0,0,0,0,9.399999999999977,0,High,Medium,Low,No
2704,2704,2705,M17564,M,299.7,309.2,1608,34.4,68,0,0,0,0,0,0,9.5,0,Medium,Medium,Low,No
2705,2705,2706,L49885,L,299.7,309.2,1326,64.8,71,0,0,0,0,0,0,9.5,0,High,Medium,Low,No
2706,2706,2707,M17566,M,299.6,309.1,1560,37.1,73,0,0,0,0,0,0,9.5,0,Medium,Medium,Low,No
2707,2707,2708,M17567,M,299.6,309.0,1539,36.1,76,0,0,0,0,0,0,9.399999999999977,0,Medium,Medium,Low,No
2708,2708,2709,L49888,L,299.6,309.1,2266,15.3,79,0,0,0,0,0,0,9.5,0,Low,High,Low,No
2709,2709,2710,L49889,L,299.6,309.1,1641,35.8,81,0,0,0,0,0,0,9.5,0,Medium,Medium,Medium,No
2710,2710,2711,L49890,L,299.6,309.1,1574,39.2,83,0,0,0,0,0,0,9.5,0,Medium,Medium,Medium,No
2711,2711,2712,L49891,L,299.6,309.1,1407,50.6,85,0,0,0,0,0,0,9.5,0,High,Medium,Medium,No
2712,2712,2713,H32126,H,299.7,309.2,1302,55.5,87,0,0,0,0,0,0,9.5,0,High,Medium,Medium,No
2713,2713,2714,M17573,M,299.6,309.2,1651,30.8,92,0,0,0,0,0,0,9.599999999999966,0,Medium,High,Medium,No
2714,2714,2715,M17574,M,299.6,309.1,1366,55.2,95,0,0,0,0,0,0,9.5,0,High,Medium,Medium,No
2715,2715,2716,M17575,M,299.5,309.0,1701,28.6,98,0,0,0,0,0,0,9.5,0,Medium,High,Medium,No
2716,2716,2717,L49896,L,299.5,309.0,1498,44.6,101,0,0,0,0,0,0,9.5,0,Medium,Medium,Medium,No
2717,2717,2718,M17577,M,299.5,309.1,1422,45.3,103,0,0,0,0,0,0,9.600000000000023,0,High,Medium,Medium,No
2718,2718,2719,L49898,L,299.5,309.1,1357,47.3,106,0,0,0,0,0,0,9.600000000000023,0,High,Medium,Medium,No
2719,2719,2720,L49899,L,299.5,309.2,1690,29.2,108,0,0,0,0,0,0,9.699999999999989,0,Medium,High,Medium,No
2720,2720,2721,L49900,L,299.6,309.2,1559,39.1,110,0,0,0,0,0,0,9.599999999999966,0,Medium,Medium,Medium,No
2721,2721,2722,M17581,M,299.6,309.3,1553,32.4,112,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Medium,No
2722,2722,2723,L49902,L,299.6,309.3,1558,34.8,115,0,0,0,0,0,0,9.699999999999989,0,Medium,Medium,Medium,No
2723,2723,2724,L49903,L,299.7,309.4,1362,51.9,117,0,0,0,0,0,0,9.699999999999989,0,High,Medium,Medium,No
2724,2724,2725,M17584,M,299.8,309.3,1470,42.7,119,0,0,0,0,0,0,9.5,0,Medium,Medium,Medium,No
2725,2725,2726,L49905,L,299.8,309.4,1555,34.8,122,0,0,0,0,0,0,9.599999999999966,0,Medium,Medium,Medium,No
2726,2726,2727,M17586,M,299.8,309.4,1423,42.9,124,0,0,0,0,0,0,9.599999999999966,0,Medium,Medium,Medium,No
2727,2727,2728,L49907,L,299.7,309.3,1434,38.5,127,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,Medium,No
2728,2728,2729,L49908,L,299.7,309.3,1779,25.5,129,0,0,0,0,0,0,9.600000000000023,0,High,High,Medium,No
2729,2729,2730,L49909,L,299.7,309.3,1417,54.6,131,0,0,0,0,0,0,9.600000000000023,0,High,Medium,High,No
2730,2730,2731,L49910,L,299.6,309.2,1425,45.9,133,0,0,0,0,0,0,9.599999999999966,0,High,Medium,High,No
2731,2731,2732,M17591,M,299.7,309.2,1597,32.9,135,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2732,2732,2733,L49912,L,299.7,309.2,1346,57.4,138,0,0,0,0,0,0,9.5,0,High,Medium,High,No
2733,2733,2734,L49913,L,299.7,309.2,1422,40.4,140,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2734,2734,2735,H32148,H,299.7,309.2,1572,32.8,142,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2735,2735,2736,L49915,L,299.7,309.2,1412,45.4,147,0,0,0,0,0,0,9.5,0,High,Medium,High,No
2736,2736,2737,M17596,M,299.7,309.1,1576,36.4,149,0,0,0,0,0,0,9.400000000000034,0,Medium,Medium,High,No
2737,2737,2738,M17597,M,299.7,309.1,1508,41.2,152,0,0,0,0,0,0,9.400000000000034,0,Medium,Medium,High,No
2738,2738,2739,M17598,M,299.8,309.1,1496,44.4,155,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,High,No
2739,2739,2740,L49919,L,299.8,309.2,1572,35.4,158,0,0,0,0,0,0,9.399999999999977,0,Medium,Medium,High,No
2740,2740,2741,L49920,L,299.6,309.0,1525,42.8,160,0,0,0,0,0,0,9.399999999999977,0,Medium,Medium,High,No
2741,2741,2742,L49921,L,299.6,309.0,1378,51.9,162,0,0,0,0,0,0,9.399999999999977,0,High,Medium,High,No
2742,2742,2743,L49922,L,299.6,309.1,1369,51.4,164,0,0,0,0,0,0,9.5,0,High,Medium,High,No
2743,2743,2744,L49923,L,299.6,309.1,1476,45.3,166,0,0,0,0,0,0,9.5,0,High,Medium,High,No
2744,2744,2745,L49924,L,299.7,309.2,1620,30.0,168,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2745,2745,2746,M17605,M,299.7,309.1,1603,38.5,170,0,0,0,0,0,0,9.400000000000034,0,Medium,Medium,High,No
2746,2746,2747,L49926,L,299.7,309.2,1411,46.1,173,0,0,0,0,0,0,9.5,0,High,Medium,High,No
2747,2747,2748,L49927,L,299.7,309.2,1616,31.6,175,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2748,2748,2749,L49928,L,299.7,309.2,1631,35.1,177,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2749,2749,2750,M17609,M,299.7,309.2,1685,28.9,179,1,0,0,0,0,0,9.5,0,Medium,High,High,No
2750,2750,2751,H32164,H,299.7,309.2,1456,40.6,182,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2751,2751,2752,L49931,L,299.7,309.1,1417,50.1,187,0,0,0,0,0,0,9.400000000000034,0,High,Medium,High,No
2752,2752,2753,M17612,M,299.7,309.1,1851,24.7,189,0,0,0,0,0,0,9.400000000000034,0,Low,High,High,No
2753,2753,2754,L49933,L,299.7,309.1,1715,27.8,192,0,0,0,0,0,0,9.400000000000034,0,Medium,High,High,No
2754,2754,2755,H32168,H,299.6,309.1,1630,32.3,194,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2755,2755,2756,L49935,L,299.7,309.2,1478,38.8,199,0,0,0,0,0,0,9.5,0,Medium,Medium,High,No
2756,2756,2757,L49936,L,299.7,309.2,1781,29.6,201,0,0,0,0,0,0,9.5,0,Medium,High,High,No
2757,2757,2758,L49937,L,299.8,309.2,1439,36.1,203,0,0,0,0,0,0,9.399999999999977,0,Medium,Medium,High,No
2758,2758,2759,M17618,M,299.7,309.2,1412,45.3,205,0,0,0,0,0,0,9.5,0,High,Medium,High,No
2759,2759,2760,L49939,L,299.7,309.1,1483,41.1,208,0,0,0,0,0,0,9.400000000000034,0,Medium,Medium,High,No
2760,2760,2761,L49940,L,299.8,309.2,1400,42.6,210,0,0,0,0,0,0,9.399999999999977,0,Medium,Medium,High,No
2761,2761,2762,L49941,L,299.8,309.3,1299,65.1,212,1,0,0,0,1,0,9.5,1,High,Medium,High,No
2762,2762,2763,L49942,L,299.8,309.2,1479,44.4,214,0,0,0,0,0,0,9.399999999999977,0,Medium,Medium,High,No
2763,2763,2764,L49943,L,299.8,309.2,1491,47.5,216,0,0,0,0,0,0,9.399999999999977,0,High,Medium,High,No
2764,2764,2765,M17624,M,299.9,309.3,1389,52.8,0,0,0,0,0,0,0,9.400000000000034,0,High,Medium,Low,No
2765,2765,2766,M17625,M,299.9,309.4,1399,54.8,3,0,0,0,0,0,0,9.5,0,High,Medium,Low,No
2766,2766,2767,M17626,M,299.9,309.4,1889,26.0,6,0,0,0,0,0,0,9.5,0,Medium,High,Low,No
2767,2767,2768,L49947,L,300.0,309.5,1925,21.9,9,0,0,0,0,0,0,9.5,0,Low,High,Low,No
2768,2768,2769,L49948,L,300.0,309.5,1675,30.2,11,0,0,0,0,0,0,9.5,0,Medium,High,Low,No
2769,2769,2770,M17629,M,300.0,309.6,1477,38.1,13,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,Low,No
2770,2770,2771,L49950,L,300.0,309.6,1364,45.9,16,0,0,0,0,0,0,9.600000000000023,0,High,Medium,Low,No
2771,2771,2772,L49951,L,299.9,309.5,1451,39.4,18,0,0,0,0,0,0,9.600000000000023,0,Medium,Medium,Low,No
2772,2772,2773,L49952,L,299.9,309.4,1467,41.2,20,0,0,0,0,0,0,9.5,0,Medium,Medium,Low,No
2773,2773,2774,L49953,L,299.9,309.4,1858,22.5,22,0,0,0,0,0,0,9.5,0,Low,High,Low,No
2774,2774,2775,L49954,L,300.1,309.4,1559,39.7,24,0,0,0,0,0,0,9.299999999999955,0,Medium,Medium,Low,No
2775,2775,2776,L49955,L,300.1,309.4,1560,47.7,26,0,0,0,0,0,0,9.299999999999955,0,High,Medium,Low,No
2776,2776,2777,L49956,L,300.1,309.4,1453,47.6,28,0,0,0,0,0,0,9.299999999999955,0,High,Medium,Low,No
2777,2777,2778,L49957,L,300.1,309.4,1464,41.7,30,0,0,0,0,0,0,9.299999999999955,0,Medium,Medium,Low,No
2778,2778,2779,L49958,L,300.0,309.4,1308,50.2,32,0,0,0,0,0,0,9.399999999999977,0,High,Medium,Low,No
2779,2779,2780,L49959,L,300.1,309.5,1353,50.9,34,0,0,0,0,0,0,9.399999999999977,0,High,Medium,Low,No
2780,2780,2781,M17640,M,300.2,309.6,1556,35.8,36,0,0,0,0,0,0,9.400000000000034,0,Medium,Medium,Low,No
2781,2781,2782,L49961,L,300.2,309.5,2183,17.8,39,0,0,0,0,0,0,9.300000000000011,0,Low,High,Low,No
2782,2782,2783,M17642,M,300.2,309.6,1491,41.8,41,0,0,0,0,0,0,9.400000000000034,0,Medium,Medium,Low,No
2783,2783,2784,M17643,M,300.2,309.6,1528,35.1,44,0,0,0,0,0,0,9.400000000000034,0,Medium,Medium,Low,No
2784,2784,2785,L49964,L,300.2,309.6,1430,52.7,47,0,0,0,0,0,0,9.400000000000034,0,High,Medium,Low,No
2785,2785,2786,L49965,L,300.2,309.5,1495,32.6,49,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Low,No
2786,2786,2787,M17646,M,300.2,309.5,1630,28.3,51,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Low,No
2787,2787,2788,M17647,M,300.3,309.6,1524,38.4,54,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Low,No
2788,2788,2789,L49968,L,300.3,309.6,1326,52.4,57,0,0,0,0,0,0,9.300000000000011,0,High,Medium,Low,No
2789,2789,2790,H32203,H,300.3,309.5,1438,44.0,59,0,0,0,0,0,0,9.199999999999989,0,Medium,Medium,Low,No
2790,2790,2791,L49970,L,300.4,309.6,1356,45.9,64,0,0,0,0,0,0,9.200000000000045,0,High,Medium,Low,No
2791,2791,2792,H32205,H,300.4,309.6,1416,43.3,66,0,0,0,0,0,0,9.200000000000045,0,Medium,Medium,Low,No
2792,2792,2793,L49972,L,300.4,309.7,1584,32.6,71,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Low,No
2793,2793,2794,L49973,L,300.3,309.6,1597,31.8,73,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Low,No
2794,2794,2795,L49974,L,300.4,309.6,1553,43.9,75,0,0,0,0,0,0,9.200000000000045,0,Medium,Medium,Low,No
2795,2795,2796,M17655,M,300.3,309.5,1405,49.4,77,0,0,0,0,0,0,9.199999999999989,0,High,Medium,Low,No
2796,2796,2797,L49976,L,300.2,309.5,1539,35.3,80,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Low,No
2797,2797,2798,M17657,M,300.3,309.6,1398,53.7,82,0,0,0,0,0,0,9.300000000000011,0,High,Medium,Medium,No
2798,2798,2799,L49978,L,300.3,309.6,1568,39.6,85,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Medium,No
2799,2799,2800,L49979,L,300.3,309.6,1404,44.6,87,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Medium,No
2800,2800,2801,M17660,M,300.2,309.5,1500,45.7,89,0,0,0,0,0,0,9.300000000000011,0,High,Medium,Medium,No
2801,2801,2802,M17661,M,300.2,309.5,1642,28.8,92,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Medium,No
2802,2802,2803,M17662,M,300.3,309.6,1509,46.6,95,0,0,0,0,0,0,9.300000000000011,0,High,Medium,Medium,No
2803,2803,2804,L49983,L,300.2,309.5,1343,50.2,98,0,0,0,0,0,0,9.300000000000011,0,High,Medium,Medium,No
2804,2804,2805,L49984,L,300.1,309.5,1450,40.1,100,0,0,0,0,0,0,9.399999999999977,0,Medium,Medium,Medium,No
2805,2805,2806,L49985,L,300.0,309.4,1460,43.5,102,0,0,0,0,0,0,9.399999999999977,0,Medium,Medium,Medium,No
2806,2806,2807,L49986,L,300.0,309.3,1364,41.2,104,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Medium,No
2807,2807,2808,M17667,M,299.9,309.3,1452,41.9,106,0,0,0,0,0,0,9.400000000000034,0,Medium,Medium,Medium,No
2808,2808,2809,L49988,L,299.9,309.3,1471,41.8,109,0,0,0,0,0,0,9.400000000000034,0,Medium,Medium,Medium,No
2809,2809,2810,L49989,L,299.9,309.2,1598,34.6,111,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Medium,No
2810,2810,2811,L49990,L,299.8,309.1,1772,24.8,113,0,0,0,0,0,0,9.300000000000011,0,Low,High,Medium,No
2811,2811,2812,L49991,L,299.9,309.2,1761,25.6,115,0,0,0,0,0,0,9.300000000000011,0,High,High,Medium,No
2812,2812,2813,M17672,M,300.0,309.3,1413,40.7,117,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Medium,No
2813,2813,2814,L49993,L,300.0,309.3,1887,22.6,120,0,0,0,0,0,0,9.300000000000011,0,Low,High,Medium,No
2814,2814,2815,L49994,L,300.0,309.3,1395,56.5,122,0,0,0,0,0,0,9.300000000000011,0,High,Medium,Medium,No
2815,2815,2816,M17675,M,300.1,309.4,1569,31.6,124,0,0,0,0,0,0,9.299999999999955,0,Medium,Medium,Medium,No
2816,2816,2817,L49996,L,300.1,309.4,1434,47.3,127,0,0,0,0,0,0,9.299999999999955,0,High,Medium,Medium,No
2817,2817,2818,L49997,L,300.2,309.5,1417,41.1,129,0,0,0,0,0,0,9.300000000000011,0,Medium,Medium,Medium,No
2818,2818,2819,L49998,L,300.2,309.5,1729,28.4,131,0,0,0,0,0,0,9.300000000000011,0,Medium,High,High,No
2819,2819,2820,L49999,L,300.2,309.5,1356,51.1,133,0,0,0,0,0,0,9.300000000000011,0,High,Medium,High,No
2820,2820,2821,L50000,L,300.2,309.5,1436,48.8,135,0,0,0,0,0,0,9.300000000000011,0,High,Medium,High,No
